Position,First Name,Last Name,Team,Salary,Game
WR,Amon-Ra,St. Brown,DET,6600,JAC@DET
WR,Jameson,Williams,DET,4400,JAC@DET
WR,Devin,Duvernay,JAC,2200,JAC@DET
WR,Jerry,Jeudy,CLE,4000,CLE@NO
WR,Elijah,Moore,CLE,3000,CLE@NO
WR,Jaelon,Darden,CLE,2200,CLE@NO
WR,Cedric,Tillman,CLE,4800,CLE@NO
WR,Jamari,Thrash,CLE,2200,CLE@NO
WR,Marquez,Valdes-Scantling,NO,2600,CLE@NO
WR,Cedrick,Wilson Jr.,NO,2200,CLE@NO
WR,Chris,Olave,NO,2200,CLE@NO
WR,Jermaine,Jackson,NO,2200,CLE@NO
WR,Mason,Tipton,NO,2200,CLE@NO
WR,Dante,Pettis,NO,2200,CLE@NO
WR,Kevin,Austin Jr.,NO,2200,CLE@NO
WR,Trent,Sherfield Sr.,MIN,2200,MIN@TEN
WR,Brandon,Powell,MIN,2200,MIN@TEN
WR,Justin,Jefferson,MIN,6800,MIN@TEN
WR,Jalen,Nailor,MIN,2400,MIN@TEN
WR,Jordan,Addison,MIN,3600,MIN@TEN
WR,Tyler,Boyd,TEN,2200,MIN@TEN
WR,Calvin,Ridley,TEN,5200,MIN@TEN
WR,Nick,Westbrook-Ikhine,TEN,3200,MIN@TEN
WR,Colton,Dowell,TEN,2200,MIN@TEN
WR,Jha'Quan,Jackson,TEN,2200,MIN@TEN
WR,Bryce,Oliver,TEN,2200,MIN@TEN
WR,Nelson,Agholor,BAL,2200,BAL@PIT
WR,Diontae,Johnson,BAL,3400,BAL@PIT
WR,Rashod,Bateman,BAL,3800,BAL@PIT
WR,Tylan,Wallace,BAL,2200,BAL@PIT
WR,Zay,Flowers,BAL,5600,BAL@PIT
WR,Devontez,Walker,BAL,2200,BAL@PIT
WR,Scotty,Miller,PIT,2200,BAL@PIT
WR,Van,Jefferson,PIT,2200,BAL@PIT
WR,George,Pickens,PIT,5600,BAL@PIT
WR,Calvin,Austin III,PIT,2600,BAL@PIT
WR,Mike,Williams,PIT,2400,BAL@PIT
WR,Ben,Skowronek,PIT,2200,BAL@PIT
WR,Tyler,Lockett,SEA,4200,SEA@SF
WR,DK,Metcalf,SEA,5600,SEA@SF
WR,Laviska,Shenault Jr.,SEA,2200,SEA@SF
WR,Dareke,Young,SEA,2200,SEA@SF
WR,Jaxon,Smith-Njigba,SEA,5000,SEA@SF
WR,Jake,Bobo,SEA,2200,SEA@SF
WR,Chris,Conley,SF,2200,SEA@SF
WR,Deebo,Samuel Sr.,SF,5400,SEA@SF
WR,Jauan,Jennings,SF,4400,SEA@SF
WR,Ronnie,Bell,SF,2200,SEA@SF
WR,Ricky,Pearsall,SF,4200,SEA@SF
WR,Jacob,Cowing,SF,2200,SEA@SF
WR,Ray-Ray,McCloud,ATL,3200,ATL@DEN
WR,KhaDarel,Hodge,ATL,2200,ATL@DEN
WR,Darnell,Mooney,ATL,5400,ATL@DEN
WR,Drake,London,ATL,6000,ATL@DEN
WR,Casey,Washington,ATL,2200,ATL@DEN
WR,Courtland,Sutton,DEN,5200,ATL@DEN
WR,Lil'Jordan,Humphrey,DEN,2200,ATL@DEN
WR,Marvin,Mims Jr.,DEN,2200,ATL@DEN
WR,Troy,Franklin,DEN,2200,ATL@DEN
